24.1797724533731 23.6294233720417
22.6669326528442 21.9603631581439
23.8157023884708 21.9939236400194
17.2128022196198 19.4550846504189
23.911129471176 22.0010592752294
28.5215389835365 21.8672482506881
28.4717376193962 20.9944088426858
23.1313064885545 22.2473654736144
16.7115945081429 19.8116882902711
21.671035986506 21.6967369981792
18.2321157447176 21.3954839175304
20.0699544748399 23.0878747024908
22.2952132735842 20.2864850685809
25.7465167679884 22.1369831813895
19.9387345708416 16.2365787554548
16.887754867599 21.9644241120784
27.9343287349417 21.2899125665172
28.9112750342198 22.9615988306037
27.9906538450383 22.6175139337715
18.4384997598505 19.9838917872983
25.3912173232024 20.0620350726519
25.2590285367974 24.2788895360157
19.9626566979552 19.5530872199982
18.2555171114507 19.8689807938236
28.627786472498 22.8033232130516
25.2668151250217 21.89110871358
15.013697443169 20.5896412428628
21.0530396676824 18.8533472585101
21.6629134935475 20.5246177705226
22.3272987467746 23.6672899446073
18.3652096579209 20.1694027903968
23.1922929508504 20.240207199745
21.6711852408171 17.2971679565337
15.473785112733 20.6001599331964
25.9764661598413 20.9289359026077
16.7709041961519 19.5693712404028
22.9553758515382 18.0609758207564
19.1905716863572 21.0205781639791
21.8436041772115 25.2631840600466
26.3058147597022 21.7802806990932
14.2642902286155 14.8822908034543
24.5595478980209 20.4685329548524
17.3226030760053 16.6867021275703
20.1784058304706 19.2802784198062
15.0627181124315 20.2204984442452
14.5320171919737 17.5166834371681
19.4419817110042 17.8104046817312
28.6260736181876 19.5897444628448
17.52469942767 17.6935047157446
25.1828023954403 20.935567573575
18.4215203633735 20.654086281123
24.8386120337092 21.4223275092866
19.8276010036785 20.8580819470973
29.3643926142082 23.4916347473303
20.7250144820341 21.6667984442601
17.4150199707477 19.0090782167936
17.6544219312794 17.1061191325284
19.9027292180764 19.3588999520583
23.1283169730909 20.0630352587198
24.4283809165684 22.0941202658556
25.7897626612954 18.218526222236
16.404382301814 20.5526328854216
20.9256665864253 18.0538250609354
23.0262393635648 18.4055065035482
21.1069388021325 21.5872523154824
18.150868336799 23.6671892296009
15.5747215449264 15.9972113254646
19.8981841498293 21.8181162024625
20.0322633426686 19.8136844047474
22.7135717634745 22.5870222801959
14.5796790511452 21.4974893911216
21.9181962451499 19.3416692553749
17.4416521758051 20.154457427378
25.0985155586315 19.0270847913081
23.1137043099333 19.7040567771073
20.097125990056 19.9862406009008
25.6200641026216 19.1874212226589
26.9225861447477 21.0253619585769
18.596099161446 19.8475835021199
21.652685295839 22.6508872656768
15.7589521612157 18.3980546377364
26.1212218967389 21.6991489611073
16.8544828557723 19.2026107974625
25.4518171748532 18.9774062580946
21.5852158627285 22.2271915002387
19.6463746028104 19.845605566304
19.8749342596552 23.0838261534926
20.3598294241326 21.0844967172167
19.0404164772885 17.5463804556786
22.439329308447 19.6732532026292
16.9197281856299 17.2981070722108
17.8712280390409 22.1986522724114
21.2183081691276 21.2865117153636
26.0413125683044 20.2111985850707
20.744967045843 21.2807906002504
24.6466226849069 21.7817360593657
25.5545976627031 18.8115138813638
24.3375867008109 22.1435920218885
25.989376593662 19.9989183159559
22.3451548821314 21.0363794620528
25.3150541326351 23.133833528732
19.7394774156726 19.8561528301893
22.4779681508537 21.683124979202
23.5970866196903 21.5129973229408
17.1033462124836 23.0879280645311
